City,Date,AQI,PM2.5,PM10,NO2
Kolkata,2023-04-21,105.2,55.5,75.5,38.0
Kolkata,2023-04-22,15.2,5.4,11.5,63.8
Kolkata,2023-04-23,105.7,46.6,94.1,57.2
Kolkata,2023-04-24,149.8,67.4,120.7,28.1
Kolkata,2023-04-25,114.9,54.5,91.8,41.8
Kolkata,2023-04-26,127.7,45.1,78.2,51.7
Kolkata,2023-04-27,127.6,52.5,93.0,59.7
Kolkata,2023-04-28,139.1,58.4,95.3,39.5
Kolkata,2023-04-29,182.1,69.4,114.0,22.8
Kolkata,2023-04-30,120.7,56.4,75.3,89.3
Kolkata,2023-05-01,149.9,76.8,118.6,56.7
Kolkata,2023-05-02,36.1,14.5,24.9,58.3
Kolkata,2023-05-03,118.4,49.1,91.6,57.9
Kolkata,2023-05-04,127.8,58.9,88.2,30.9
Kolkata,2023-05-05,190.0,87.2,135.4,49.9
Kolkata,2023-05-06,174.3,76.4,121.0,28.7
Kolkata,2023-05-07,205.2,89.4,149.0,30.6
Kolkata,2023-05-08,131.0,70.9,95.1,41.9
Kolkata,2023-05-09,142.3,56.7,107.2,19.3
Kolkata,2023-05-10,179.3,73.3,148.2,53.5
Kolkata,2023-05-11,,53.3,90.0,49.5
Kolkata,2023-05-12,125.4,64.7,99.7,41.2
Kolkata,2023-05-13,129.8,57.9,90.8,45.9
Kolkata,2023-05-14,208.6,103.9,128.5,49.2
Kolkata,2023-05-15,147.0,66.0,98.1,48.0
Kolkata,2023-05-16,100.4,41.4,90.0,13.8
Kolkata,2023-05-17,191.8,71.5,115.1,40.7
Kolkata,2023-05-18,121.8,47.6,90.4,35.4
Kolkata,2023-05-19,164.2,61.5,118.4,25.9
Kolkata,2023-05-20,222.9,102.4,188.7,37.0
Kolkata,2023-05-21,102.7,44.8,81.2,13.0
Kolkata,2023-05-22,173.1,66.5,142.4,65.4
Kolkata,2023-05-23,91.0,44.0,80.8,35.1
Kolkata,2023-05-24,73.3,35.9,46.3,41.0
Kolkata,2023-05-25,,43.7,76.2,47.9
Kolkata,2023-05-26,178.1,94.2,140.0,40.9
Kolkata,2023-05-27,234.6,104.1,191.6,48.7
Kolkata,2023-05-28,118.6,61.8,89.1,81.8
Kolkata,2023-05-29,99.0,35.9,78.9,59.1
Kolkata,2023-05-30,97.2,47.9,81.3,59.2
Kolkata,2023-05-31,126.5,54.2,110.7,65.0
Kolkata,2023-06-01,113.2,54.5,87.5,28.5
Kolkata,2023-06-02,209.8,78.9,146.3,28.6
Kolkata,2023-06-03,180.0,77.5,110.4,36.1
Kolkata,2023-06-04,155.8,57.8,137.1,32.9
Kolkata,2023-06-05,64.8,33.2,53.1,43.7
Kolkata,2023-06-06,148.1,78.3,122.4,72.1
Kolkata,2023-06-07,125.6,46.8,107.3,42.6
Kolkata,2023-06-08,208.5,108.0,182.9,51.3
Kolkata,2023-06-09,109.9,60.2,84.9,61.0
Kolkata,2023-06-10,150.7,61.4,99.5,50.9
Kolkata,2023-06-11,183.3,71.2,142.0,63.4
Kolkata,2023-06-12,93.9,48.1,81.5,23.8
Kolkata,2023-06-13,110.7,40.3,72.6,51.9
Kolkata,2023-06-14,127.6,57.3,108.4,7.3
Kolkata,2023-06-15,93.9,44.5,72.1,32.7
Kolkata,2023-06-16,150.9,64.2,93.7,44.3
Kolkata,2023-06-17,209.3,78.2,140.1,52.4
Kolkata,2023-06-18,107.6,57.9,94.3,32.0
Kolkata,2023-06-19,139.4,73.1,124.1,63.4
Kolkata,2023-06-20,192.5,103.2,144.4,48.9
Kolkata,2023-06-21,127.6,47.5,94.6,43.0
Kolkata,2023-06-22,,71.2,115.6,34.2
Kolkata,2023-06-23,101.2,46.5,83.0,62.0
Kolkata,2023-06-24,199.0,79.0,123.8,29.8
Kolkata,2023-06-25,232.3,116.9,141.8,29.6
Kolkata,2023-06-26,249.3,117.8,155.6,35.6
Kolkata,2023-06-27,36.7,13.2,22.4,28.5
Kolkata,2023-06-28,74.8,30.7,64.0,39.0
Kolkata,2023-06-29,149.2,75.3,125.8,39.4
Kolkata,2023-06-30,52.8,26.3,40.4,33.7
Kolkata,2023-07-01,212.6,92.7,154.8,48.2
Kolkata,2023-07-02,171.3,93.6,121.7,52.3
Kolkata,2023-07-03,156.7,62.1,121.7,55.1
Kolkata,2023-07-04,150.7,76.7,116.1,64.6
Kolkata,2023-07-05,147.8,75.8,92.1,39.9
Kolkata,2023-07-06,,67.1,127.4,46.8
Kolkata,2023-07-07,141.4,63.0,90.0,52.5
Kolkata,2023-07-08,170.2,76.4,139.7,45.3
Kolkata,2023-07-09,77.8,38.3,68.7,66.1
Kolkata,2023-07-10,147.1,67.0,100.1,27.7
Kolkata,2023-07-11,122.8,65.1,99.7,23.2
Kolkata,2023-07-12,113.7,42.9,101.5,31.6
Kolkata,2023-07-13,149.0,63.2,125.9,64.5
Kolkata,2023-07-14,218.0,104.6,160.5,72.2
Kolkata,2023-07-15,,72.9,128.6,51.6
Kolkata,2023-07-16,148.8,70.2,111.4,34.4
Kolkata,2023-07-17,,66.1,110.7,28.8
Kolkata,2023-07-18,126.6,58.0,89.2,42.1
Kolkata,2023-07-19,200.8,107.3,175.1,43.3
Kolkata,2023-07-20,162.2,67.8,137.7,21.4
Kolkata,2023-07-21,96.5,48.0,59.6,46.4
Kolkata,2023-07-22,174.5,84.7,149.6,49.4
Kolkata,2023-07-23,186.5,86.5,140.9,33.6
Kolkata,2023-07-24,163.0,87.2,104.2,52.5
Kolkata,2023-07-25,220.3,80.9,148.7,42.6
Kolkata,2023-07-26,100.6,47.6,71.3,36.4
Kolkata,2023-07-27,97.6,46.0,62.2,17.9
Kolkata,2023-07-28,104.0,40.1,76.8,34.5
Kolkata,2023-07-29,93.1,41.5,79.4,46.2
Kolkata,2023-07-30,143.1,58.0,112.1,45.1
Kolkata,2023-07-31,133.6,67.2,91.2,45.0
Kolkata,2023-08-01,156.0,59.2,122.5,34.3
Kolkata,2023-08-02,,78.4,138.3,42.3
Kolkata,2023-08-03,128.5,46.5,104.6,37.9
Kolkata,2023-08-04,138.0,72.0,97.4,51.6
Kolkata,2023-08-05,127.9,46.7,93.8,20.1
Kolkata,2023-08-06,107.0,45.4,90.6,39.2
Kolkata,2023-08-07,84.3,31.9,58.8,50.8
Kolkata,2023-08-08,149.7,71.9,111.0,26.8
Kolkata,2023-08-09,201.9,72.5,177.5,36.5
Kolkata,2023-08-10,148.7,76.1,112.0,38.2
Kolkata,2023-08-11,150.3,62.9,99.9,22.5
Kolkata,2023-08-12,145.6,62.1,130.9,36.6
Kolkata,2023-08-13,155.9,61.6,117.1,42.8
Kolkata,2023-08-14,89.4,44.4,76.4,31.5
Kolkata,2023-08-15,125.6,57.1,92.0,39.2
Kolkata,2023-08-16,129.7,51.7,87.3,68.3
Kolkata,2023-08-17,144.7,72.3,91.8,25.9
Kolkata,2023-08-18,144.1,60.9,101.7,64.3
Kolkata,2023-08-19,40.2,18.9,29.5,38.8
Kolkata,2023-08-20,89.0,33.4,67.8,49.5
Kolkata,2023-08-21,147.6,55.7,100.1,24.9
Kolkata,2023-08-22,131.0,56.9,117.2,52.7
Kolkata,2023-08-23,83.4,44.2,72.0,30.2
Kolkata,2023-08-24,162.7,75.0,143.0,40.7
Kolkata,2023-08-25,,60.6,112.1,32.2
Kolkata,2023-08-26,163.9,87.5,142.8,39.5
Kolkata,2023-08-27,112.2,55.2,71.3,52.1
Kolkata,2023-08-28,216.9,102.7,194.8,20.7
Kolkata,2023-08-29,210.8,92.7,152.3,46.9
Kolkata,2023-08-30,58.8,26.2,37.7,48.8
Kolkata,2023-08-31,171.1,91.9,107.0,63.4
Kolkata,2023-09-01,187.9,90.2,134.1,27.7
Kolkata,2023-09-02,90.3,48.7,56.8,46.7
Kolkata,2023-09-03,128.0,67.8,99.1,53.1
Kolkata,2023-09-04,166.4,68.8,108.7,26.9
Kolkata,2023-09-05,191.3,104.8,126.9,61.5
Kolkata,2023-09-06,81.5,30.1,55.9,37.6
Kolkata,2023-09-07,166.5,87.8,114.3,48.1
Kolkata,2023-09-08,257.2,137.6,205.7,17.8
Kolkata,2023-09-09,159.4,79.9,96.9,47.9
Kolkata,2023-09-10,233.4,119.0,140.5,18.1
Kolkata,2023-09-11,145.1,78.1,111.9,37.0
Kolkata,2023-09-12,133.9,54.8,84.7,21.9
Kolkata,2023-09-13,116.5,50.8,79.1,12.1
Kolkata,2023-09-14,233.5,87.2,164.9,4.4
Kolkata,2023-09-15,210.2,87.3,158.1,52.7
Kolkata,2023-09-16,129.6,65.5,105.2,60.9
Kolkata,2023-09-17,99.5,53.4,83.4,71.3
Kolkata,2023-09-18,104.4,54.9,63.8,66.2
Kolkata,2023-09-19,136.2,57.9,120.3,38.6
Kolkata,2023-09-20,123.6,63.4,101.4,29.6
Kolkata,2023-09-21,133.9,72.3,114.8,49.8
Kolkata,2023-09-22,140.0,64.6,92.8,38.8
Kolkata,2023-09-23,160.4,68.3,124.3,54.0
Kolkata,2023-09-24,106.4,41.1,73.4,26.9
Kolkata,2023-09-25,144.2,73.4,103.5,52.4
Kolkata,2023-09-26,107.9,40.2,93.3,53.4
Kolkata,2023-09-27,141.2,58.6,112.8,27.7
Kolkata,2023-09-28,177.6,66.2,143.7,51.2
Kolkata,2023-09-29,118.3,60.4,88.3,15.2
Kolkata,2023-09-30,112.0,50.6,97.1,45.8
Kolkata,2023-10-01,143.3,57.7,99.6,34.8
Kolkata,2023-10-02,102.3,54.5,69.6,50.2
Kolkata,2023-10-03,134.4,55.3,97.2,26.5
Kolkata,2023-10-04,115.6,54.9,102.2,36.0
Kolkata,2023-10-05,109.5,38.8,89.4,31.2
Kolkata,2023-10-06,146.3,77.9,121.4,33.8
Kolkata,2023-10-07,77.9,32.9,51.4,32.9
Kolkata,2023-10-08,170.8,67.6,143.5,55.5
Kolkata,2023-10-09,174.2,86.5,153.6,32.8
Kolkata,2023-10-10,148.8,55.1,107.0,40.7
Kolkata,2023-10-11,113.8,45.1,94.7,40.8
Kolkata,2023-10-12,140.6,71.3,112.0,52.0
Kolkata,2023-10-13,190.2,69.8,118.3,58.1
Kolkata,2023-10-14,126.7,44.7,107.6,15.0
Kolkata,2023-10-15,119.6,60.8,78.7,34.7
Kolkata,2023-10-16,109.3,49.5,66.3,32.0
Kolkata,2023-10-17,135.4,65.2,100.4,50.0
Kolkata,2023-10-18,134.9,62.4,100.5,46.4
Kolkata,2023-10-19,186.5,65.9,139.7,29.9
Kolkata,2023-10-20,105.9,39.4,70.7,49.0
Kolkata,2023-10-21,184.7,78.3,142.0,37.7
Kolkata,2023-10-22,114.8,62.6,72.2,29.5
Kolkata,2023-10-23,183.7,73.5,118.0,66.2
Kolkata,2023-10-24,102.1,47.3,68.4,28.6
Kolkata,2023-10-25,143.7,60.0,92.7,28.6
Kolkata,2023-10-26,114.8,40.3,92.7,57.4
Kolkata,2023-10-27,142.5,58.8,113.4,13.3
Kolkata,2023-10-28,109.2,57.0,98.0,61.2
Kolkata,2023-10-29,158.5,67.4,131.1,43.5
Kolkata,2023-10-30,179.2,78.4,159.8,61.2
Kolkata,2023-10-31,185.9,94.9,138.7,43.8
Kolkata,2023-11-01,139.6,57.1,102.0,21.1
Kolkata,2023-11-02,112.1,50.9,87.9,72.6
Kolkata,2023-11-03,94.9,43.1,62.8,55.7
Kolkata,2023-11-04,86.3,34.5,63.8,24.4
Kolkata,2023-11-05,234.8,122.2,150.4,26.6
Kolkata,2023-11-06,,24.4,36.4,35.7
Kolkata,2023-11-07,252.8,98.0,204.3,56.8
Kolkata,2023-11-08,100.8,44.7,65.2,36.8
Kolkata,2023-11-09,106.0,50.4,93.1,55.5
Kolkata,2023-11-10,127.2,59.4,88.0,67.5
Kolkata,2023-11-11,107.6,49.3,85.8,29.3
Kolkata,2023-11-12,162.9,66.1,110.6,44.0
Kolkata,2023-11-13,204.3,102.8,142.8,56.1
Kolkata,2023-11-14,148.3,75.8,127.7,20.1
Kolkata,2023-11-15,115.0,58.3,103.1,25.2
Kolkata,2023-11-16,208.2,79.7,179.5,54.7
Kolkata,2023-11-17,97.4,44.1,71.3,68.6
Kolkata,2023-11-18,119.6,44.7,91.9,28.5
Kolkata,2023-11-19,108.1,44.6,81.8,50.3
Kolkata,2023-11-20,48.5,26.2,42.9,34.0
Kolkata,2023-11-21,175.6,81.1,131.2,19.5
Kolkata,2023-11-22,156.6,68.4,110.3,17.9
Kolkata,2023-11-23,182.4,88.3,149.3,42.3
Kolkata,2023-11-24,153.0,82.3,109.4,58.7
Kolkata,2023-11-25,,75.5,130.5,62.5
Kolkata,2023-11-26,178.8,75.8,120.9,40.5
Kolkata,2023-11-27,,78.6,144.4,30.3
Kolkata,2023-11-28,206.8,98.2,184.3,46.3
Kolkata,2023-11-29,179.9,98.8,142.1,13.2
Kolkata,2023-11-30,89.1,44.6,75.0,41.0
Kolkata,2023-12-01,150.6,57.3,123.6,40.9
Kolkata,2023-12-02,156.5,81.2,96.5,34.2
Kolkata,2023-12-03,129.5,59.4,115.9,35.9
Kolkata,2023-12-04,,83.5,137.8,59.4
Kolkata,2023-12-05,111.3,52.0,98.3,61.6
Kolkata,2023-12-06,33.6,17.4,26.9,36.3
Kolkata,2023-12-07,217.1,107.6,135.7,51.1
Kolkata,2023-12-08,106.1,47.9,69.2,44.2
Kolkata,2023-12-09,,56.0,97.5,11.4
Kolkata,2023-12-10,108.3,50.2,80.0,56.3
Kolkata,2023-12-11,154.6,59.9,120.2,44.4
Kolkata,2023-12-12,215.0,84.6,153.2,34.5
Kolkata,2023-12-13,203.0,105.0,160.9,51.8
Kolkata,2023-12-14,163.9,61.7,101.0,34.3
Kolkata,2023-12-15,132.3,54.7,88.3,31.0
Kolkata,2023-12-16,175.3,71.7,141.9,68.8
Kolkata,2023-12-17,135.2,56.8,107.2,57.3
Kolkata,2023-12-18,79.6,28.4,67.7,46.6
Kolkata,2023-12-19,97.9,48.0,68.9,52.3
Kolkata,2023-12-20,170.0,83.3,127.7,15.2
Kolkata,2023-12-21,178.5,90.1,120.9,16.6
Kolkata,2023-12-22,128.9,62.1,84.5,40.8
Kolkata,2023-12-23,178.2,75.8,138.4,55.4
Kolkata,2023-12-24,208.4,109.2,125.5,44.9
Kolkata,2023-12-25,104.2,38.6,91.1,46.4
Kolkata,2023-12-26,122.5,43.4,103.2,55.8
Kolkata,2023-12-27,83.2,35.8,70.7,45.3
Kolkata,2023-12-28,139.3,67.7,96.1,54.5
Kolkata,2023-12-29,230.7,122.3,173.5,34.4
Kolkata,2023-12-30,71.8,30.9,43.7,52.3
Kolkata,2023-12-31,38.6,21.0,34.1,37.4
Pune,2023-01-01,100.5,37.8,70.3,78.1
Pune,2023-01-02,141.6,71.2,119.0,30.1
Pune,2023-01-03,,25.1,57.2,42.3
Pune,2023-01-04,76.9,30.0,48.2,45.8
Pune,2023-01-05,81.2,34.5,60.3,62.8
Pune,2023-01-06,64.8,31.7,56.6,54.0
Pune,2023-01-07,57.8,29.1,36.3,15.3
Pune,2023-01-08,108.2,54.6,94.1,58.4
Pune,2023-01-09,96.5,41.4,60.0,18.0
Pune,2023-01-10,40.7,16.0,31.9,41.8
Pune,2023-01-11,82.6,42.5,64.7,25.7
Pune,2023-01-12,80.6,30.4,52.9,6.7
Pune,2023-01-13,86.2,41.4,62.7,55.6
Pune,2023-01-14,74.8,26.7,66.4,54.5
Pune,2023-01-15,67.4,34.8,49.8,44.2
Pune,2023-01-16,111.7,58.4,93.9,51.3
Pune,2023-01-17,101.0,43.1,74.4,41.0
Pune,2023-01-18,19.4,9.8,13.4,43.3
Pune,2023-01-19,78.2,39.9,57.5,61.2
Pune,2023-01-20,61.0,27.9,43.3,52.2
Pune,2023-01-21,94.9,40.5,76.1,-1.1
Pune,2023-01-22,92.7,43.4,61.1,51.0
Pune,2023-01-23,94.9,34.1,65.0,17.7
Pune,2023-01-24,100.1,52.8,80.7,52.0
Pune,2023-01-25,79.7,41.0,60.8,53.6
Pune,2023-01-26,,37.3,71.0,52.7
Pune,2023-01-27,,30.6,41.4,32.0
Pune,2023-01-28,89.2,42.5,65.1,43.4
Pune,2023-01-29,70.1,28.0,59.4,79.6
Pune,2023-01-30,99.8,44.1,62.2,19.0
Pune,2023-01-31,70.6,33.7,61.0,46.1
Pune,2023-02-01,30.4,16.3,25.1,68.4
Pune,2023-02-02,75.5,30.3,60.1,41.5
Pune,2023-02-03,113.9,42.5,74.9,20.8
Pune,2023-02-04,78.6,40.9,52.9,52.7
Pune,2023-02-05,87.0,43.7,63.6,26.2
Pune,2023-02-06,79.2,38.4,61.9,14.0
Pune,2023-02-07,110.5,47.7,66.9,27.9
Pune,2023-02-08,69.1,32.5,61.7,44.1
Pune,2023-02-09,,30.3,45.2,49.7
Pune,2023-02-10,71.1,33.2,56.2,63.0
Pune,2023-02-11,68.7,24.2,48.2,53.1
Pune,2023-02-12,65.2,32.5,43.2,53.4
Pune,2023-02-13,68.4,24.4,58.5,18.8
Pune,2023-02-14,113.2,47.4,75.0,35.7
Pune,2023-02-15,102.9,42.5,82.6,38.6
Pune,2023-02-16,113.0,47.5,82.4,43.9
Pune,2023-02-17,85.2,39.3,63.7,39.9
Pune,2023-02-18,85.2,40.2,72.8,73.7
Pune,2023-02-19,93.8,43.5,61.3,46.0
Pune,2023-02-20,102.5,44.1,74.1,61.9
Pune,2023-02-21,80.2,33.2,56.9,24.4
Pune,2023-02-22,119.3,59.9,83.0,59.2
Pune,2023-02-23,56.6,25.4,41.8,36.7
Pune,2023-02-24,92.1,35.5,63.2,25.5
Pune,2023-02-25,58.8,22.6,51.3,37.2
Pune,2023-02-26,54.0,23.3,42.7,54.6
Pune,2023-02-27,70.4,38.7,54.9,34.4
Pune,2023-02-28,73.5,29.4,56.7,4.0
Pune,2023-03-01,69.7,34.8,60.3,41.2
Pune,2023-03-02,62.8,32.7,40.7,24.3
Pune,2023-03-03,46.7,25.1,40.9,62.4
Pune,2023-03-04,71.2,27.9,52.6,51.2
Pune,2023-03-05,81.0,41.3,72.2,60.4
Pune,2023-03-06,68.3,28.4,59.8,40.0
Pune,2023-03-07,94.4,33.2,57.6,54.1
Pune,2023-03-08,58.6,30.6,36.4,13.0
Pune,2023-03-09,63.8,23.9,53.1,45.8
Pune,2023-03-10,,27.7,50.8,25.2
Pune,2023-03-11,73.5,37.0,52.1,54.6
Pune,2023-03-12,74.0,32.2,47.2,22.4
Pune,2023-03-13,91.4,45.8,57.9,49.3
Pune,2023-03-14,92.1,49.1,77.2,53.5
Pune,2023-03-15,82.7,30.2,71.9,46.6
Pune,2023-03-16,62.0,25.4,45.5,40.6
Pune,2023-03-17,88.7,41.6,73.5,17.4
Pune,2023-03-18,91.8,38.9,65.1,49.9
Pune,2023-03-19,65.2,31.1,48.4,74.9
Pune,2023-03-20,61.4,30.0,39.5,44.6
Pune,2023-03-21,73.8,26.2,49.0,54.3
Pune,2023-03-22,69.6,34.4,57.3,58.8
Pune,2023-03-23,104.5,40.1,73.5,39.6
Pune,2023-03-24,106.2,45.1,91.3,64.4
Pune,2023-03-25,65.5,25.2,56.9,40.8
Pune,2023-03-26,137.9,56.8,92.0,43.2
Pune,2023-03-27,72.6,34.8,51.3,65.6
Pune,2023-03-28,28.7,14.9,24.5,48.4
Pune,2023-03-29,86.0,33.6,68.7,22.1
Pune,2023-03-30,71.2,25.9,54.5,44.1
Pune,2023-03-31,41.5,22.6,25.6,34.7
Pune,2023-04-01,63.4,31.6,51.2,35.4
Pune,2023-04-02,69.5,30.7,42.5,30.9
Pune,2023-04-03,56.5,21.9,48.0,28.0
Pune,2023-04-04,127.8,46.3,85.4,52.6
Pune,2023-04-05,52.8,24.2,44.1,29.9
Pune,2023-04-06,65.7,24.5,41.1,59.3
Pune,2023-04-07,89.7,40.1,69.1,57.7
Pune,2023-04-08,38.5,20.3,32.1,25.4
Pune,2023-04-09,94.8,41.8,56.9,65.5
Pune,2023-04-10,80.9,31.2,60.9,19.7
Pune,2023-04-11,21.2,11.1,14.3,36.7
Pune,2023-04-12,75.1,32.9,67.1,59.0
Pune,2023-04-13,106.2,57.9,78.7,34.2
Pune,2023-04-14,84.6,34.8,74.2,44.7
Pune,2023-04-15,47.9,18.5,39.9,47.5
Pune,2023-04-16,81.3,33.7,61.7,29.6
Pune,2023-04-17,96.2,44.7,62.2,47.6
Pune,2023-04-18,102.7,53.5,80.4,61.3
Pune,2023-04-19,113.1,54.4,94.6,71.4
Pune,2023-04-20,83.5,37.1,71.5,28.3
Pune,2023-04-21,75.6,31.8,62.3,47.9
Pune,2023-04-22,56.0,24.3,46.4,44.9
Pune,2023-04-23,28.0,14.3,25.0,62.4
Pune,2023-04-24,80.5,31.5,65.6,37.0
Pune,2023-04-25,73.6,37.4,51.4,53.9
Pune,2023-04-26,65.1,29.3,55.8,36.3
Pune,2023-04-27,94.0,41.9,76.7,47.0
Pune,2023-04-28,,8.3,13.9,47.5
Pune,2023-04-29,103.3,48.7,73.6,30.6
Pune,2023-04-30,107.6,45.6,94.4,52.8
Pune,2023-05-01,89.9,37.3,74.8,45.2
Pune,2023-05-02,68.2,27.9,45.0,44.4
Pune,2023-05-03,95.3,47.9,64.6,45.9
Pune,2023-05-04,,30.5,37.5,37.6
Pune,2023-05-05,88.5,46.1,77.1,17.0
Pune,2023-05-06,33.0,14.6,24.4,50.4
Pune,2023-05-07,62.0,24.9,51.1,59.6
Pune,2023-05-08,92.0,39.5,68.6,41.1
Pune,2023-05-09,108.1,48.9,65.4,45.5
Pune,2023-05-10,74.3,37.9,62.2,41.5
Pune,2023-05-11,48.7,24.2,37.5,41.0
Pune,2023-05-12,121.3,61.8,103.6,35.8
Pune,2023-05-13,126.2,69.2,104.2,57.8
Pune,2023-05-14,82.7,36.4,71.5,24.2
Pune,2023-05-15,77.6,37.2,54.5,18.3
Pune,2023-05-16,43.7,19.1,26.5,36.0
Pune,2023-05-17,77.6,27.5,51.8,39.2
Pune,2023-05-18,63.3,30.7,44.2,45.1
Pune,2023-05-19,45.7,21.2,32.3,45.8
Pune,2023-05-20,115.2,58.1,76.2,19.4
Pune,2023-05-21,82.3,42.7,68.6,43.1
Pune,2023-05-22,22.2,9.2,14.9,30.7
Pune,2023-05-23,85.2,34.4,75.1,52.3
Pune,2023-05-24,84.6,44.8,61.9,53.8
Pune,2023-05-25,91.7,45.7,75.4,27.4
Pune,2023-05-26,60.9,23.8,43.5,51.1
Pune,2023-05-27,84.2,44.8,68.8,33.9
Pune,2023-05-28,109.1,48.9,85.3,57.5
Pune,2023-05-29,80.0,43.8,67.2,26.9
Pune,2023-05-30,68.3,30.1,41.1,48.9
Pune,2023-05-31,88.0,37.0,77.8,25.7
Pune,2023-06-01,93.2,38.2,83.9,26.3
Pune,2023-06-02,109.7,48.7,97.1,50.9
Pune,2023-06-03,74.6,28.2,50.3,61.4
Pune,2023-06-04,68.5,33.5,56.8,36.9
Pune,2023-06-05,120.1,57.9,85.5,50.1
Pune,2023-06-06,67.9,36.5,60.4,44.5
Pune,2023-06-07,77.8,40.9,49.2,12.7
Pune,2023-06-08,94.7,45.0,82.6,55.0
Pune,2023-06-09,78.0,32.5,67.6,53.1
Pune,2023-06-10,127.5,45.8,90.9,46.5
Pune,2023-06-11,56.1,19.8,48.8,29.4
Pune,2023-06-12,139.9,62.3,125.2,64.4
Pune,2023-06-13,98.4,46.3,77.8,25.4
Pune,2023-06-14,69.8,26.2,55.6,55.6
Pune,2023-06-15,58.0,25.8,47.8,55.5
Pune,2023-06-16,89.5,33.6,79.0,32.1
Pune,2023-06-17,81.5,35.1,70.6,46.1
Pune,2023-06-18,93.6,45.1,65.4,46.6
Pune,2023-06-19,115.2,53.6,99.7,36.4
Pune,2023-06-20,80.8,39.0,62.5,32.0
Pune,2023-06-21,85.8,36.6,52.7,38.4
Pune,2023-06-22,84.9,30.3,71.2,49.0
Pune,2023-06-23,91.1,40.7,64.1,51.3
Pune,2023-06-24,49.5,21.8,32.9,20.0
Pune,2023-06-25,58.2,23.6,48.3,27.0
Pune,2023-06-26,99.3,39.8,83.6,33.7
Pune,2023-06-27,49.8,24.1,35.0,41.5
Pune,2023-06-28,71.4,34.2,63.5,39.4
Pune,2023-06-29,92.1,34.3,70.5,47.7
Pune,2023-06-30,66.2,28.9,59.3,69.2
Pune,2023-07-01,121.8,52.3,107.5,55.0
Pune,2023-07-02,95.8,37.8,58.0,39.9
Pune,2023-07-03,77.7,29.6,66.7,26.1
Pune,2023-07-04,37.5,14.9,33.2,35.8
Pune,2023-07-05,57.2,21.9,45.2,37.2
Pune,2023-07-06,46.0,17.5,40.6,20.5
Pune,2023-07-07,43.4,23.5,38.4,21.1
Pune,2023-07-08,65.1,34.4,48.2,70.9
Pune,2023-07-09,,46.9,89.8,66.7
Pune,2023-07-10,59.5,32.2,36.8,71.5
Pune,2023-07-11,68.7,34.6,57.9,44.5
Pune,2023-07-12,97.0,46.5,69.6,36.6
Pune,2023-07-13,95.9,52.0,65.5,66.7
Pune,2023-07-14,89.6,48.3,57.8,35.2
Pune,2023-07-15,46.4,16.3,29.5,47.8
Pune,2023-07-16,75.8,33.7,60.5,46.5
Pune,2023-07-17,76.3,33.6,47.4,47.4
Pune,2023-07-18,132.3,53.5,118.6,35.7
Pune,2023-07-19,42.8,19.0,33.2,61.4
Pune,2023-07-20,106.2,53.3,70.9,23.9
Pune,2023-07-21,146.5,68.8,103.8,71.4
Pune,2023-07-22,104.2,56.5,75.7,23.8
Pune,2023-07-23,48.9,24.2,33.4,17.1
Pune,2023-07-24,79.7,41.2,71.3,57.9
Pune,2023-07-25,89.6,35.7,67.1,43.5
Pune,2023-07-26,50.1,25.4,40.7,28.0
Pune,2023-07-27,37.5,17.0,32.9,29.4
Pune,2023-07-28,55.9,28.4,49.5,53.7
Pune,2023-07-29,69.3,29.3,55.6,36.6
Pune,2023-07-30,100.7,50.2,70.9,31.1
Pune,2023-07-31,91.1,41.4,80.4,11.5
Pune,2023-08-01,93.0,45.0,56.5,20.5
Pune,2023-08-02,75.2,27.8,65.9,38.6
Pune,2023-08-03,92.4,37.0,78.1,17.0
Pune,2023-08-04,44.0,19.3,27.0,73.6
Pune,2023-08-05,10.0,5.1,6.6,51.9
Pune,2023-08-06,83.9,36.1,59.1,21.3
Pune,2023-08-07,98.5,41.1,77.3,13.5
Pune,2023-08-08,77.1,39.8,48.6,11.5
Pune,2023-08-09,74.0,33.3,48.5,18.9
Pune,2023-08-10,66.1,27.8,55.6,47.9
Pune,2023-08-11,111.9,46.4,70.9,24.7
Pune,2023-08-12,34.3,15.8,28.4,23.9
Pune,2023-08-13,56.5,22.0,35.4,36.4
Pune,2023-08-14,39.9,16.1,32.5,22.3
Pune,2023-08-15,56.4,20.9,50.0,36.9
Pune,2023-08-16,99.8,46.3,62.3,11.2
Pune,2023-08-17,,48.7,84.7,39.9
Pune,2023-08-18,75.8,41.4,51.1,57.3
Pune,2023-08-19,85.2,30.0,57.3,61.4
Pune,2023-08-20,112.8,48.8,86.3,42.7
Pune,2023-08-21,57.5,26.8,45.3,33.6
Pune,2023-08-22,131.1,64.4,117.3,13.1
Pune,2023-08-23,86.2,45.7,75.9,28.9
Pune,2023-08-24,70.4,26.5,60.4,52.8
Pune,2023-08-25,98.0,36.8,87.6,39.0
Pune,2023-08-26,86.1,35.5,72.5,22.6
Pune,2023-08-27,49.6,23.8,38.0,25.4
Pune,2023-08-28,106.7,38.5,83.8,38.4
Pune,2023-08-29,54.3,20.9,41.7,40.3
Pune,2023-08-30,72.3,37.9,46.6,38.1
Pune,2023-08-31,76.3,35.4,67.5,35.0
Pune,2023-09-01,74.7,36.7,65.9,16.5
Pune,2023-09-02,96.6,44.2,77.5,39.1
Pune,2023-09-03,64.9,35.0,41.7,57.0
